topic,app,applicationCategory,latency,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case
topic30,app15,VS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,110,20480,Medium-load
topic30,app16,VS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,110,20480,Medium-load
topic30,app7,RT,,230,0.0,0,0,0.0,-1,0,maxmin,1000,110,20480,Medium-load
topic4,app13,VS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,135,20480,Medium-load
topic4,app3,AN,,230,0.0,0,0,0.0,-1,0,maxmin,1000,135,20480,Medium-load
topic5,app14,VS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,93,20480,Medium-load
topic5,app4,AN,,230,0.0,0,0,0.0,-1,0,maxmin,1000,93,20480,Medium-load
topic5,app6,RT,,230,0.0,0,0,0.0,-1,0,maxmin,1000,93,20480,Medium-load
topic6,app11,TS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,75,70,Medium-load
topic6,app4,AN,,230,0.0,0,0,0.0,-1,0,maxmin,1000,75,70,Medium-load
topic7,app12,TS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,150,2000,Medium-load
topic7,app5,RT,,230,0.0,0,0,0.0,-1,0,maxmin,1000,150,2000,Medium-load
topic7,app8,RT,,230,0.0,0,0,0.0,-1,0,maxmin,1000,150,2000,Medium-load
topic8,app14,VS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,132,20480,Medium-load
topic8,app6,RT,,230,0.0,0,0,0.0,-1,0,maxmin,1000,132,20480,Medium-load
topic9,app2,AN,,230,0.0,0,0,0.0,-1,0,maxmin,1000,138,1500,Medium-load
topic9,app7,RT,,230,0.0,0,0,0.0,-1,0,maxmin,1000,138,1500,Medium-load
topic9,app8,RT,,230,0.0,0,0,0.0,-1,0,maxmin,1000,138,1500,Medium-load
topic1,app1,AN,1.1365115666357,230,0.0,0,0,0.0,-1,1,prioVS,1000,260,200,Medium-load
topic1,app3,AN,1.13146475748447,230,0.0,0,0,0.0,-1,1,prioVS,1000,260,200,Medium-load
topic1,app5,RT,1.13360965136868,230,0.0,0,0,0.0,-1,1,prioVS,1000,260,200,Medium-load
topic1,app7,RT,1.15720348417718,230,0.0,0,0,0.0,-1,1,prioVS,1000,260,200,Medium-load
topic10,app11,TS,0.854922552688564,230,0.0,0,0,0.0,-1,1,prioVS,1000,200,1000,Medium-load
topic10,app9,TS,0.855880034431127,230,0.0,0,0,0.0,-1,1,prioVS,1000,200,1000,Medium-load
topic11,app12,TS,1.0841735232308,230,0.0,0,0,0.0,-1,1,prioVS,1000,300,20480,Medium-load
topic11,app15,VS,0.391427629980255,230,0.0,0,0,0.0,-1,0,prioVS,1000,300,20480,Medium-load
topic11,app8,RT,1.08179227126393,230,0.0,0,0,0.0,-1,1,prioVS,1000,300,20480,Medium-load
topic12,app10,TS,0.984248350651271,230,0.0,0,0,0.0,-1,1,prioVS,1000,330,500,Medium-load
topic12,app2,AN,0.979860367444142,230,0.0,0,0,0.0,-1,1,prioVS,1000,330,500,Medium-load
topic12,app9,TS,0.980071889120023,230,0.0,0,0,0.0,-1,1,prioVS,1000,330,500,Medium-load
topic13,app10,TS,0.97803663055908,230,0.0,0,0,0.0,-1,1,prioVS,1000,310,6000,Medium-load
