topic,app,applicationCategory,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case,latency
bms,app8,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,16091324.56,80,4.499285163342931
energymanagement,app12,TS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,3324693.6,80,4.693398659227508
energymanagement,app1,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,3324693.6,80,4.6740505091900015
energymanagement,app24,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,3324693.6,80,4.721972492497038
energymanagement,app27,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,3324693.6,80,4.635279085878297
energymanagement,app2,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,3324693.6,80,4.678827590932583
energymanagement,app30,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,3324693.6,80,4.7028007665167335
energymanagement,app32,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,3324693.6,80,4.625224639119336
energymanagement,app3,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,3324693.6,80,4.672618686741568
energymanagement,app4,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,3324693.6,80,4.612905173370654
energymanagement,app5,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,3324693.6,80,4.631553373814673
energymanagement,app6,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,3324693.6,80,4.609476148371745
energymanagement,app7,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,3324693.6,80,4.726588174928438
energymanagement,app8,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,3324693.6,80,4.615860571559842
firedetection,app1,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,191693.0,80,4.515726222091863
firedetection,app22,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,191693.0,80,4.48886897458098
firedetection,app23,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,191693.0,80,4.532418409436007
firedetection,app25,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,191693.0,80,4.39549955665032
firedetection,app27,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,191693.0,80,4.505679723846864
firedetection,app29,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,191693.0,80,4.403920000908225
firedetection,app30,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,191693.0,80,4.5031504655188455
firedetection,app31,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,191693.0,80,4.520328542651527
firedetection,app7,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,191693.0,80,4.497777190823711
intrusiondetection,app21,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,47583046.2,80,4.536803937812701
intrusiondetection,app24,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,47583046.2,80,4.542237872447915
intrusiondetection,app2,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,47583046.2,80,4.543855299854329
intrusiondetection,app36,VS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,47583046.2,80,4.551507213871027
intrusiondetection,app40,VS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,47583046.2,80,4.545432168420915
intrusiondetection,app41,VS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,47583046.2,80,4.561870912260708
intrusiondetection,app45,VS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,47583046.2,80,4.543007099006261
intrusiondetection,app47,VS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,47583046.2,80,4.5403842889791655
intrusiondetection,app6,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,47583046.2,80,4.622959398042721
occupancymanagement,app12,TS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,280313.84,80,4.494348990131944
occupancymanagement,app17,TS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,280313.84,80,4.463421979175835
occupancymanagement,app21,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,280313.84,80,4.521297634693189
occupancymanagement,app42,VS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,280313.84,80,4.497058920489451
occupancymanagement,app43,VS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,280313.84,80,4.467382370446703
occupancymanagement,app44,VS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,280313.84,80,4.443893447070864
occupancymanagement,app5,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,280313.84,80,4.46846130863253
occupancymanagement,app8,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,280313.84,80,4.4469663435552444
printing,app11,TS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,624394.2,80,4.590571114325482
printing,app12,TS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,624394.2,80,4.544373625079779
printing,app13,TS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,624394.2,80,4.59940349754598
printing,app14,TS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,624394.2,80,4.535579060636929
printing,app15,TS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,624394.2,80,4.590770196107047
printing,app16,TS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,624394.2,80,4.600661491155008
printing,app17,TS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,624394.2,80,4.577016028696435
printing,app18,TS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,624394.2,80,4.595429823021085
printing,app2,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,624394.2,80,4.591933168665795
printing,app4,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,624394.2,80,4.57463272363968
printing,app5,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,624394.2,80,4.632066708890367
smartthings,app11,TS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,205264.41,80,4.431596766094111
smartthings,app14,TS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,205264.41,80,4.502061524011259
smartthings,app1,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,205264.41,80,4.553526257192058
smartthings,app21,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,205264.41,80,4.519772081235277
smartthings,app28,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,205264.41,80,4.550235054673417
smartthings,app3,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,205264.41,80,4.480382623792032
smartthings,app8,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,205264.41,80,4.443035993532369
videosurveillance,app26,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,14310092.37,80,4.503863685343415
videosurveillance,app36,VS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,14310092.37,80,4.568850190475496
videosurveillance,app37,VS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,14310092.37,80,4.499129656875736
videosurveillance,app38,VS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,14310092.37,80,4.49601548098101
videosurveillance,app39,VS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,14310092.37,80,4.502942042745065
videosurveillance,app46,VS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,14310092.37,80,4.567285019256022
videosurveillance,app4,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,14310092.37,80,4.50544927970646
videosurveillance,app7,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,14310092.37,80,4.50498974909263
amazonecho,app14,TS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,105869.28,80,
amazonecho,app21,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,105869.28,80,
amazonecho,app27,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,105869.28,80,
amazonecho,app30,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,105869.28,80,
amazonecho,app32,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,105869.28,80,
amazonecho,app5,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,105869.28,80,
amazonecho,app7,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,105869.28,80,
amazonecho,app8,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,105869.28,80,
bms,app12,TS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,16091324.56,80,
bms,app17,TS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,16091324.56,80,
bms,app1,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,16091324.56,80,
bms,app27,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,16091324.56,80,
bms,app2,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,16091324.56,80,
bms,app30,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,16091324.56,80,
bms,app8,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,16091324.56,80,
energymanagement,app12,TS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,3324693.6,80,
energymanagement,app1,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,3324693.6,80,
energymanagement,app24,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,3324693.6,80,
energymanagement,app27,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,3324693.6,80,
energymanagement,app2,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,3324693.6,80,
energymanagement,app30,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,3324693.6,80,
energymanagement,app32,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,3324693.6,80,
energymanagement,app3,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,3324693.6,80,
energymanagement,app4,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,3324693.6,80,
energymanagement,app5,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,3324693.6,80,
energymanagement,app6,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,3324693.6,80,
energymanagement,app7,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,3324693.6,80,
energymanagement,app8,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,3324693.6,80,
firedetection,app1,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,191693.0,80,
firedetection,app22,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,191693.0,80,
firedetection,app23,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,191693.0,80,
firedetection,app25,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,191693.0,80,
firedetection,app27,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,191693.0,80,
firedetection,app29,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,191693.0,80,
firedetection,app30,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,191693.0,80,
firedetection,app31,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,191693.0,80,
firedetection,app7,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,191693.0,80,
intrusiondetection,app21,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,47583046.2,80,
intrusiondetection,app24,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,47583046.2,80,
intrusiondetection,app2,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,47583046.2,80,
intrusiondetection,app36,VS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,47583046.2,80,
intrusiondetection,app40,VS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,47583046.2,80,
intrusiondetection,app41,VS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,47583046.2,80,
intrusiondetection,app45,VS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,47583046.2,80,
intrusiondetection,app47,VS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,47583046.2,80,
intrusiondetection,app6,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,47583046.2,80,
occupancymanagement,app12,TS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,280313.84,80,
occupancymanagement,app17,TS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,280313.84,80,
occupancymanagement,app21,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,280313.84,80,
occupancymanagement,app42,VS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,280313.84,80,
occupancymanagement,app43,VS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,280313.84,80,
occupancymanagement,app44,VS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,280313.84,80,
occupancymanagement,app5,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,280313.84,80,
occupancymanagement,app8,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,280313.84,80,
printing,app11,TS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,624394.2,80,
printing,app12,TS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,624394.2,80,
printing,app13,TS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,624394.2,80,
printing,app14,TS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,624394.2,80,
printing,app15,TS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,624394.2,80,
printing,app16,TS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,624394.2,80,
printing,app17,TS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,624394.2,80,
printing,app18,TS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,624394.2,80,
printing,app2,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,624394.2,80,
printing,app4,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,624394.2,80,
printing,app5,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,624394.2,80,
smartthings,app11,TS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,205264.41,80,
smartthings,app14,TS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,205264.41,80,
smartthings,app1,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,205264.41,80,
smartthings,app21,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,205264.41,80,
smartthings,app28,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,205264.41,80,
smartthings,app3,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,205264.41,80,
smartthings,app8,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,205264.41,80,
videosurveillance,app26,RT,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,14310092.37,80,
videosurveillance,app36,VS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,14310092.37,80,
videosurveillance,app37,VS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,14310092.37,80,
videosurveillance,app38,VS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,14310092.37,80,
videosurveillance,app39,VS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,14310092.37,80,
videosurveillance,app46,VS,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,14310092.37,80,
videosurveillance,app4,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,14310092.37,80,
videosurveillance,app7,AN,650,0.0,0.0,0,0.0,100,0,maxmin,1000,1,14310092.37,80,
amazonecho,app14,TS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,105869.28,80,5.826497553916542
amazonecho,app21,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,105869.28,80,5.821039682153106
amazonecho,app27,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,105869.28,80,5.941831824348499
amazonecho,app30,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,105869.28,80,5.987816114014969
amazonecho,app32,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,105869.28,80,5.930259700916748
amazonecho,app5,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,105869.28,80,0.2445470720707248
amazonecho,app7,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,105869.28,80,0.2422657170962545
amazonecho,app8,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,105869.28,80,0.2344553057774445
bms,app12,TS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,16091324.56,80,6.300366157955165
bms,app17,TS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,16091324.56,80,6.2051019801546055
bms,app1,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,16091324.56,80,0.2295137734633553
bms,app27,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,16091324.56,80,6.314427608224366
bms,app2,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,16091324.56,80,0.229316538810598
bms,app30,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,16091324.56,80,6.226559845974732
bms,app8,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,16091324.56,80,0.2319499378527029
energymanagement,app12,TS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,3324693.6,80,6.572440876163097
energymanagement,app1,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,3324693.6,80,0.410855538684624
energymanagement,app24,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,3324693.6,80,6.547865779937728
energymanagement,app27,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,3324693.6,80,6.534930792576568
energymanagement,app2,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,3324693.6,80,0.4062820136437569
energymanagement,app30,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,3324693.6,80,6.539294573648413
energymanagement,app32,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,3324693.6,80,6.533841652920443
energymanagement,app3,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,3324693.6,80,0.4089905705503388
energymanagement,app4,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,3324693.6,80,0.4213333269818088
energymanagement,app5,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,3324693.6,80,0.4144517608692493
energymanagement,app6,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,3324693.6,80,0.4153060021045601
energymanagement,app7,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,3324693.6,80,0.4252610646538201
energymanagement,app8,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,3324693.6,80,0.4216126638310221
firedetection,app1,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,191693.0,80,0.2010330202096616
firedetection,app22,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,191693.0,80,6.367024410956907
firedetection,app23,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,191693.0,80,6.308519206033092
firedetection,app25,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,191693.0,80,6.400974700178853
firedetection,app27,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,191693.0,80,6.439115198248437
firedetection,app29,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,191693.0,80,6.286479690497502
firedetection,app30,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,191693.0,80,6.357081160914892
firedetection,app31,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,191693.0,80,6.319421360244004
firedetection,app7,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,191693.0,80,0.1954475056520728
intrusiondetection,app21,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,47583046.2,80,6.074857169279267
intrusiondetection,app24,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,47583046.2,80,6.291515928243539
intrusiondetection,app2,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,47583046.2,80,0.1945219665807663
intrusiondetection,app36,VS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,47583046.2,80,6.071691525285522
intrusiondetection,app40,VS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,47583046.2,80,6.282965782367359
intrusiondetection,app41,VS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,47583046.2,80,6.295420531178299
intrusiondetection,app45,VS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,47583046.2,80,6.292374679886926
intrusiondetection,app47,VS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,47583046.2,80,6.043150679820298
intrusiondetection,app6,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,47583046.2,80,0.1943402130762362
occupancymanagement,app12,TS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,280313.84,80,6.599618401179826
occupancymanagement,app17,TS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,280313.84,80,6.583180958323345
occupancymanagement,app21,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,280313.84,80,6.5411105535367735
occupancymanagement,app42,VS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,280313.84,80,6.468180981900269
occupancymanagement,app43,VS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,280313.84,80,6.58882808330622
occupancymanagement,app44,VS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,280313.84,80,6.540745633829963
occupancymanagement,app5,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,280313.84,80,0.1785058407947568
occupancymanagement,app8,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,280313.84,80,0.1872384105105813
printing,app11,TS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,624394.2,80,6.412028082625327
printing,app12,TS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,624394.2,80,6.344722518742211
printing,app13,TS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,624394.2,80,6.339139118195913
printing,app14,TS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,624394.2,80,6.335876975699824
printing,app15,TS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,624394.2,80,6.26502575235203
printing,app16,TS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,624394.2,80,6.43422931226974
printing,app17,TS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,624394.2,80,6.374450040693254
printing,app18,TS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,624394.2,80,6.347010849844645
printing,app2,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,624394.2,80,0.2316332312445855
printing,app4,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,624394.2,80,0.2356987554130603
printing,app5,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,624394.2,80,0.2299570504224692
smartthings,app11,TS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,205264.41,80,6.559461202879416
smartthings,app14,TS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,205264.41,80,6.459615898268956
smartthings,app1,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,205264.41,80,0.2286346319142829
smartthings,app21,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,205264.41,80,6.462943616020539
smartthings,app28,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,205264.41,80,6.388979546988689
smartthings,app3,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,205264.41,80,0.2310551182373516
smartthings,app8,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,205264.41,80,0.2253945210276636
videosurveillance,app26,RT,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,14310092.37,80,6.260195182603227
videosurveillance,app36,VS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,14310092.37,80,6.207338061009681
videosurveillance,app37,VS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,14310092.37,80,6.249260746090738
videosurveillance,app38,VS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,14310092.37,80,6.2206495610394645
videosurveillance,app39,VS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,14310092.37,80,6.253980968520956
videosurveillance,app46,VS,650,0.0,0.0,0,0.0,100,1,prioAN,1000,1,14310092.37,80,6.254328017921767
videosurveillance,app4,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,14310092.37,80,0.1957264459460837
videosurveillance,app7,AN,650,0.0,0.0,0,0.0,100,0,prioAN,1000,1,14310092.37,80,0.1943497792822839
amazonecho,app14,TS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,105869.28,80,2.9216206776551887
amazonecho,app21,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,105869.28,80,2.775199124288599
amazonecho,app27,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,105869.28,80,2.81692011516138
amazonecho,app30,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,105869.28,80,2.925466831501069
amazonecho,app32,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,105869.28,80,2.8286541438450508
amazonecho,app5,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,105869.28,80,2.904387484963064
amazonecho,app7,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,105869.28,80,2.7369543288047145
amazonecho,app8,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,105869.28,80,2.6655532244750453
bms,app12,TS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,16091324.56,80,3.4658464663088484
bms,app17,TS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,16091324.56,80,3.5273501545907577
bms,app1,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,16091324.56,80,3.477133973964561
bms,app27,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,16091324.56,80,3.522135512364217
bms,app2,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,16091324.56,80,3.462690136268024
bms,app30,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,16091324.56,80,3.507254088837997
bms,app8,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,16091324.56,80,3.516248585135477
energymanagement,app12,TS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,3324693.6,80,3.557533628518959
energymanagement,app1,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,3324693.6,80,3.5550021726022463
energymanagement,app24,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,3324693.6,80,3.543696999703936
energymanagement,app27,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,3324693.6,80,3.5449489131861847
energymanagement,app2,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,3324693.6,80,3.576010738269895
energymanagement,app30,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,3324693.6,80,3.5373063747363043
energymanagement,app32,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,3324693.6,80,3.5556651939494226
energymanagement,app3,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,3324693.6,80,3.567914734956628
energymanagement,app4,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,3324693.6,80,3.530372611316927
energymanagement,app5,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,3324693.6,80,3.528227337752305
