topic,app,applicationCategory,latency,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case
smartthings,app35,RT,5.432055790559588,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,205264.41,100
smartthings,app3,AN,5.529830890469799,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,205264.41,100
smartthings,app8,AN,5.6094604676742765,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,205264.41,100
smartthings,app9,AN,5.549332270049998,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,205264.41,100
videosurveillance,app10,AN,5.744960883182294,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,14310092.37,100
videosurveillance,app26,RT,5.717329871556144,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,14310092.37,100
videosurveillance,app35,RT,5.720074586656764,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,14310092.37,100
videosurveillance,app36,VS,5.707696128597158,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,14310092.37,100
videosurveillance,app37,VS,5.643669462201085,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,14310092.37,100
videosurveillance,app38,VS,5.718943079426922,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,14310092.37,100
videosurveillance,app39,VS,5.619787317529077,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,14310092.37,100
videosurveillance,app46,VS,5.714065241924044,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,14310092.37,100
videosurveillance,app49,VS,5.723224693286073,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,14310092.37,100
videosurveillance,app4,AN,5.705596948437536,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,14310092.37,100
videosurveillance,app50,VS,5.608662788732318,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,14310092.37,100
videosurveillance,app7,AN,5.628652943237271,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,14310092.37,100
amazonecho,app10,AN,16.761527911123743,650,0.0,0.0,0,0.0,100,3,prioRTVSTSAN,1000,1,105869.28,100
amazonecho,app14,TS,1.5576343759590312,650,0.0,0.0,0,0.0,100,2,prioRTVSTSAN,1000,1,105869.28,100
amazonecho,app19,TS,1.6248074960998171,650,0.0,0.0,0,0.0,100,2,prioRTVSTSAN,1000,1,105869.28,100
amazonecho,app21,RT,0.2713600066921947,650,0.0,0.0,0,0.0,100,0,prioRTVSTSAN,1000,1,105869.28,100
amazonecho,app27,RT,0.265103094044979,650,0.0,0.0,0,0.0,100,0,prioRTVSTSAN,1000,1,105869.28,100
amazonecho,app30,RT,0.2237074232070637,650,0.0,0.0,0,0.0,100,0,prioRTVSTSAN,1000,1,105869.28,100
amazonecho,app32,RT,0.2245027111425395,650,0.0,0.0,0,0.0,100,0,prioRTVSTSAN,1000,1,105869.28,100
amazonecho,app5,AN,17.062189677075445,650,0.0,0.0,0,0.0,100,3,prioRTVSTSAN,1000,1,105869.28,100
amazonecho,app7,AN,17.027326642097915,650,0.0,0.0,0,0.0,100,3,prioRTVSTSAN,1000,1,105869.28,100
amazonecho,app8,AN,16.925145290714987,650,0.0,0.0,0,0.0,100,3,prioRTVSTSAN,1000,1,105869.28,100
