topic,app,applicationCategory,latency,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case
printing,app13,TS,1.0039456068452368,650,0.0,0,0,0.0,100,2,prioRTVSTSAN,1000,1,624394.2,60
printing,app14,TS,0.992851487713937,650,0.0,0,0,0.0,100,2,prioRTVSTSAN,1000,1,624394.2,60
printing,app15,TS,1.0186909151562715,650,0.0,0,0,0.0,100,2,prioRTVSTSAN,1000,1,624394.2,60
printing,app16,TS,1.0291054336134613,650,0.0,0,0,0.0,100,2,prioRTVSTSAN,1000,1,624394.2,60
printing,app2,AN,3.80049216915354,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,624394.2,60
printing,app4,AN,3.841644101352995,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,624394.2,60
printing,app5,AN,3.8021514224509274,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,624394.2,60
smartthings,app11,TS,1.0989002877272775,650,0.0,0,0,0.0,100,2,prioRTVSTSAN,1000,1,205264.41,60
smartthings,app14,TS,1.0818738359180693,650,0.0,0,0,0.0,100,2,prioRTVSTSAN,1000,1,205264.41,60
smartthings,app1,AN,3.4576719508249107,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,205264.41,60
smartthings,app21,RT,0.180992108958115,650,0.0,0,0,0.0,100,0,prioRTVSTSAN,1000,1,205264.41,60
smartthings,app28,RT,0.1812961527404719,650,0.0,0,0,0.0,100,0,prioRTVSTSAN,1000,1,205264.41,60
smartthings,app3,AN,3.432132273111385,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,205264.41,60
videosurveillance,app26,RT,0.14318497886803,650,0.0,0,0,0.0,100,0,prioRTVSTSAN,1000,1,14310092.37,60
videosurveillance,app2,AN,3.530664639840067,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,14310092.37,60
videosurveillance,app36,VS,0.6133734950540553,650,0.0,0,0,0.0,100,1,prioRTVSTSAN,1000,1,14310092.37,60
